Profit99,Online99,Age99,Inc99,Tenure99,District99,ID
-43,0,2,9,3.16,1200,25074
-80,0,3,2,7,1200,25075
101,0,7,6,14.75,1200,25076
-99,0,3,8,9.5,1200,25077
-157,0,7,4,18.83,1100,25078
113,0,3,5,6.25,1300,25079
-101,0,6,9,15.16,1200,25080
1179,0,5,7,5.58,1100,25081
105,0,,,3.16,1200,25082
717,0,7,6,9.08,1200,25083
3,0,,,8,1200,25084
274,0,3,9,15.5,1200,25085
6,0,3,8,1.58,1200,25086
229,0,,,2,1200,25087
-115,0,1,3,4.75,1200,25088
-34,0,1,6,3.66,1200,25089
-109,0,3,1,20.16,1300,25090
-21,0,,,4.91,1300,25091
42,0,4,4,24.75,1200,25092
36,0,4,5,11,1200,25093
786,0,7,4,30.83,1100,25094
663,1,3,6,2,1200,25095
659,1,3,7,9.33,1200,25096
-50,0,4,7,5.83,1200,25097
86,1,4,6,31.66,1200,25098
12,0,,,3.16,1200,25099
177,0,4,4,4.5,1300,25100
-16,0,5,3,8.33,1200,25101
123,0,5,5,0.66,1100,25102
-119,0,5,9,8.25,1300,25103
-114,0,6,7,22.41,1200,25104
4,0,3,1,3.91,1200,25105
-185,0,2,6,12.75,1200,25106
368,0,4,9,10.66,1200,25107
-108,0,4,6,22.25,1200,25108
522,0,7,2,15.33,1200,25109
-5,0,,,1,1200,25110
598,0,7,4,17.41,1200,25111
59,0,,,15.5,1200,25112
1379,0,,,0.91,1200,25113
362,0,7,3,3.16,1200,25114
-20,0,,,19.66,1100,25115
10,0,,8,10.25,1200,25116
493,0,4,6,25.75,1200,25117
93,0,1,4,4,1200,25118
136,0,,,6.58,1200,25119
595,0,7,3,18.16,1200,25120
-35,0,5,6,16,1200,25121
11,1,2,1,5.83,1100,25122
-62,0,3,7,14.08,1100,25123
-19,0,,,3,1200,25124
393,0,7,1,25,1100,25125
-3,0,4,1,1.33,1100,25126
124,0,,,22.08,1200,25127
175,0,4,3,2.33,1200,25128
-24,0,,,5.66,1200,25129
18,0,3,8,15.16,1200,25130
225,0,2,6,6,1300,25131
314,0,4,8,9.91,1200,25132
549,1,4,9,22.75,1200,25133
-2,0,,4,4.66,1100,25134
-54,0,7,1,20.33,1200,25135
190,0,,,6.08,1100,25136
1122,0,3,9,5.91,1200,25137
358,0,4,8,9.25,1200,25138
106,0,,,32.5,1200,25139
-41,0,,,2.08,1200,25140
-68,0,4,7,16.58,1300,25141
-81,0,6,4,31.58,1200,25142
-165,0,5,6,7.16,1200,25143
-24,0,4,7,1.58,1200,25144
78,1,2,6,8.75,1200,25145
-74,0,5,8,22.08,1200,25146
280,0,5,6,0.5,1200,25147
45,0,2,9,6.75,1300,25148
-52,0,6,3,3,1200,25149
103,0,4,6,19.08,1300,25150
-25,0,4,6,17.41,1200,25151
-26,0,,,0.5,1100,25152
-27,0,,,14.75,1100,25153
34,0,,,22.33,1100,25154
129,1,4,5,0.83,1200,25155
165,0,4,7,27.16,1200,25156
-166,0,4,9,26.91,1200,25157
-102,0,3,7,8.91,1200,25158
-12,0,,,9.66,1200,25159
-12,0,3,6,8.08,1200,25160
659,1,3,8,12.66,1200,25161
-115,0,4,5,25,1200,25162
251,0,6,4,18.08,1200,25163
27,0,5,6,1.66,1200,25164
-95,0,3,6,10.83,1200,25165
-31,0,,,8.41,1200,25166
265,0,3,9,18.41,1200,25167
-187,0,4,1,0.91,1100,25168
10,0,,,0.66,1300,25169
26,0,4,4,20.08,1300,25170
156,0,5,5,14.16,1100,25171
-18,0,3,3,3.83,1200,25172
71,1,4,9,20.5,1200,25173
207,0,7,6,7.33,1200,25174
-2,0,3,7,10.5,1200,25175
57,0,,,8,1200,25176
572,0,,,31.75,1200,25177
-179,0,,,5.41,1200,25178
-13,0,3,6,6.83,1200,25179
-10,0,,,0.58,1100,25180
-5,0,4,6,16.41,1200,25181
-97,0,,,24.66,1200,25182
-16,0,,,0.41,1200,25183
-3,0,2,9,6.5,1200,25184
-19,1,3,1,9.41,1200,25185
-22,0,4,4,1.91,1200,25186
-52,0,4,4,20.25,1200,25187
10,0,4,6,0.58,1200,25188
89,0,3,3,5.08,1200,25189
1763,0,,,19.75,1300,25190
143,0,3,7,8.58,1200,25191
-150,0,5,8,4.91,1200,25192
119,0,3,8,14.66,1200,25193
829,0,7,3,31.58,1200,25194
-70,0,2,7,4.83,1200,25195
77,0,,,1.91,1200,25196
-28,0,1,,6.25,1300,25197
-107,1,4,9,4.41,1200,25198
67,0,3,9,11.41,1200,25199
138,0,,,3.75,1200,25200
886,0,4,6,2.08,1300,25201
-19,1,3,6,16.08,1200,25202
11,0,,,1.75,1200,25203
-83,0,7,3,5.41,1100,25204
92,0,,,0.25,1200,25205
12,0,4,7,9.5,1100,25206
192,0,4,6,12,1200,25207
6,0,,6,0.58,1200,25208
11,0,7,6,1,1300,25209
-24,0,4,6,15.33,1200,25210
-24,0,4,6,7.41,1200,25211
212,0,3,5,9.58,1200,25212
-88,0,,,4.08,1200,25213
-142,0,7,4,5.91,1100,25214
-11,0,,,3,1200,25215
158,1,5,8,15.83,1200,25216
-81,0,3,1,4.66,1200,25217
-37,0,5,3,19.75,1200,25218
-68,0,,,21.91,1200,25219
260,0,2,6,1.66,1200,25220
54,0,3,6,6.16,1200,25221
-155,1,,,6,1100,25222
123,0,,,0.33,1200,25223
111,0,,,4.08,1200,25224
11,0,,,3.41,1200,25225
1,0,4,5,16.08,1200,25226
46,0,7,3,33.58,1200,25227
1,1,4,4,6.08,1200,25228
74,1,3,4,4.41,1200,25229
1371,0,4,6,16,1200,25230
161,0,4,7,5.41,1200,25231
-2,0,2,6,7.5,1300,25232
44,0,7,1,10.75,1100,25233
-139,0,5,4,12,1200,25234
9,0,,,1.83,1300,25235
65,0,6,7,1.08,1300,25236
-47,0,,,3.5,1200,25237
87,1,3,9,11.58,1200,25238
473,0,7,5,31.66,1200,25239
-2,1,3,7,2.41,1200,25240
49,1,2,3,8.91,1200,25241
-54,0,,,1.83,1200,25242
678,0,7,5,4.58,1100,25243
-68,0,2,3,3.66,1200,25244
22,0,4,5,4.41,1300,25245
-36,0,3,3,11.5,1200,25246
80,0,3,1,6.83,1200,25247
673,0,7,2,6.83,1100,25248
216,0,3,7,4.75,1300,25249
11,0,2,6,9.41,1200,25250
24,0,,,2.41,1200,25251
157,0,5,8,6.75,1200,25252
256,0,4,6,1.66,1200,25253
81,0,4,6,6.91,1200,25254
108,0,3,8,11.91,1200,25255
113,0,1,6,3.16,1200,25256
-8,1,5,6,11.66,1300,25257
1801,0,2,9,5.25,1200,25258
2039,0,6,4,28.33,1100,25259
921,0,7,9,28.41,1200,25260
-42,0,,,9.66,1200,25261
-111,0,2,4,7.33,1200,25262
180,0,6,7,15.41,1200,25263
259,1,3,9,4.66,1200,25264
1016,1,2,8,4.41,1200,25265
9,0,,,2.5,1200,25266
-2,0,4,6,1.58,1300,25267
-18,0,5,8,17.08,1200,25268
191,0,6,5,15.16,1200,25269
1,0,4,7,24.83,1300,25270
382,0,5,4,22.08,1200,25271
196,0,3,5,6.83,1200,25272
-33,0,,9,0.91,1200,25273
145,0,2,3,3.75,1300,25274
400,0,,,11.66,1200,25275
201,0,1,1,5.83,1200,25276
-18,0,,,6,1200,25277
-44,0,3,6,3.75,1200,25278
128,0,4,8,8.5,1200,25279
-36,0,3,3,2.25,1200,25280
40,0,4,6,4,1200,25281
179,0,7,3,18.33,1100,25282
-42,0,3,3,5.41,1200,25283
1166,0,6,5,8.58,1200,25284
-109,1,,8,12.5,1200,25285
93,0,2,3,2.41,1200,25286
436,0,3,5,1.33,1200,25287
401,0,5,7,7.41,1200,25288
143,0,5,9,3.66,1200,25289
35,0,5,6,26.08,1200,25290
-66,0,5,6,2.33,1200,25291
70,0,2,4,22.08,1200,25292
-27,0,3,3,11,1200,25293
-130,1,4,5,21.5,1300,25294
-15,0,3,,4.58,1200,25295
-37,0,,,0.5,1200,25296
10,0,,,0.41,1200,25297
-198,0,,,11.75,1100,25298
-21,0,4,7,10.33,1200,25299
-20,0,2,6,4,1200,25300
140,0,4,3,0.16,1200,25301
-11,0,7,9,28.58,1200,25302
-16,1,3,4,0.41,1100,25303
348,0,4,5,1.83,1200,25304
306,0,3,7,11.08,1200,25305
-44,0,,,1.08,1200,25306
-33,0,,,3.75,1200,25307
-36,0,3,4,6.5,1200,25308
77,0,,,41.08,1200,25309
-25,0,3,6,11.33,1100,25310
-105,0,4,4,6.66,1300,25311
177,0,5,9,18.91,1100,25312
96,0,4,4,20,1200,25313
176,0,7,,16.25,1200,25314
719,0,5,3,27.08,1200,25315
201,0,1,4,1.5,1100,25316
260,0,3,8,9.41,1200,25317
191,0,5,9,13.08,1200,25318
-66,0,3,4,4.66,1300,25319
-21,1,4,6,14.75,1200,25320
18,0,4,1,0.75,1300,25321
-59,0,4,7,6.16,1200,25322
-12,0,2,3,0.75,1200,25323
-217,0,4,4,34.33,1200,25324
-9,0,5,7,6.66,1200,25325
-21,0,4,2,1.41,1200,25326
321,0,4,7,15.25,1200,25327
217,0,4,7,8.08,1200,25328
258,0,,,3.91,1200,25329
27,0,4,6,6.66,1300,25330
66,0,3,9,4.83,1200,25331
24,0,3,6,5.16,1200,25332
-38,0,,,2.66,1100,25333
4,0,,,8.58,1200,25334
306,0,5,7,25.41,1200,25335
155,0,5,6,3.66,1100,25336
-85,0,,,5.33,1200,25337
139,0,2,7,6.5,1200,25338
221,0,,,4.5,1200,25339
118,0,2,5,8.16,1100,25340
658,0,4,8,20.41,1200,25341
-20,0,1,1,5.25,1200,25342
206,0,5,8,30.16,1200,25343
-21,0,4,6,0.91,1200,25344
-27,0,,,0.16,1200,25345
-47,0,4,6,17.91,1200,25346
543,0,,,24.25,1200,25347
-40,0,4,7,12.83,1300,25348
40,0,2,3,5.08,1200,25349
-22,1,,,8.66,1200,25350
-64,0,4,7,10.5,1200,25351
-102,0,3,,0.5,1200,25352
-83,0,,,4.25,1200,25353
11,0,,,3.83,1200,25354
118,0,2,3,4.75,1200,25355
315,0,4,9,3.16,1200,25356
172,0,4,7,26.5,1300,25357
-25,0,,,4.5,1200,25358
86,0,,,33.5,1200,25359
153,0,4,3,4.83,1200,25360
610,0,3,8,2.75,1200,25361
74,0,7,6,3.25,1200,25362
329,0,6,6,12,1200,25363
7,0,,,31.5,1300,25364
181,0,6,1,13.58,1200,25365
420,1,7,9,5.91,1200,25366
-110,0,4,5,4.58,1100,25367
187,0,2,9,18.66,1200,25368
25,0,,3,15.5,1200,25369
158,0,6,9,29,1200,25370
49,0,4,7,6.75,1200,25371
335,0,5,7,27,1200,25372
-29,0,3,7,11.33,1100,25373
77,0,,,16.66,1200,25374
0,0,2,3,20.66,1200,25375
-23,0,2,7,8.08,1200,25376
1151,0,3,9,2.41,1200,25377
-62,1,4,6,12.16,1200,25378
179,1,3,5,6.41,1200,25379
-27,0,7,7,11,1200,25380
258,0,2,3,5.5,1200,25381
307,0,3,6,1.33,1200,25382
74,0,4,7,12.58,1200,25383
-54,0,5,7,0.66,1200,25384
-30,0,,,9.5,1200,25385
17,0,2,6,5.16,1200,25386
164,1,7,1,11.16,1100,25387
-95,0,6,5,37,1100,25388
-175,0,7,4,30.83,1100,25389
6,0,,,2.75,1100,25390
-47,0,,,2.41,1200,25391
328,0,3,4,4.75,1300,25392
-92,0,,,7.33,1200,25393
168,0,,,5.66,1200,25394
216,0,,3,2.58,1100,25395
548,0,7,1,22.08,1200,25396
45,0,4,7,11.33,1200,25397
-27,0,4,1,3.83,1200,25398
-107,0,3,8,2.75,1200,25399
507,0,2,6,16,1200,25400
2,0,3,7,5.41,1200,25401
-25,0,,,2,1300,25402
132,0,1,4,7.5,1200,25403
-116,0,2,1,0.41,1200,25404
-71,0,5,9,10.16,1200,25405
223,0,3,9,18.66,1200,25406
-13,0,,,1.5,1200,25407
72,0,4,8,2.66,1200,25408
-28,0,,1,15.66,1300,25409
31,0,4,5,17.5,1200,25410
-123,0,4,9,10.33,1200,25411
-27,0,,,14.83,1200,25412
21,0,4,6,23.5,1200,25413
-128,0,3,3,0.33,1300,25414
-35,0,7,6,37,1100,25415
-6,0,,,0.41,1200,25416
125,0,7,1,24.66,1300,25417
11,0,5,5,12.83,1200,25418
117,0,5,9,18.5,1200,25419
-84,0,4,6,14.91,1200,25420
-38,1,7,4,0.58,1200,25421
67,0,4,8,5.58,1300,25422
-75,0,7,4,31.33,1200,25423
122,1,4,7,5.58,1200,25424
-31,0,4,9,6.83,1200,25425
-49,0,2,5,7.25,1200,25426
-72,0,,,9.58,1200,25427
-24,0,,,26.91,1100,25428
27,0,,,4.33,1200,25429
-12,0,,,1.75,1300,25430
-30,0,,,2.41,1300,25431
-47,0,,,14.16,1200,25432
66,0,2,5,5.91,1200,25433
225,1,,,8.66,1200,25434
-138,0,4,7,20.75,1200,25435
2,0,,,5.08,1200,25436
-35,0,2,7,4.58,1200,25437
-59,0,6,1,7.16,1200,25438
-18,0,,,25.41,1200,25439
125,0,3,7,7.75,1200,25440
828,1,3,9,28.91,1100,25441
-70,0,4,5,19.33,1200,25442
179,0,7,6,1.91,1200,25443
-54,0,3,6,15.16,1200,25444
-23,0,5,5,15.33,1200,25445
15,1,3,6,0.41,1200,25446
263,1,2,6,6.91,1200,25447
78,0,,,12.91,1200,25448
32,0,2,6,4.08,1200,25449
-22,0,2,1,3.25,1200,25450
259,0,2,3,5.5,1200,25451
-33,0,6,6,21.25,1300,25452
-155,0,3,9,6.16,1200,25453
-26,0,2,2,1.08,1200,25454
32,0,,,0.58,1200,25455
47,0,7,4,23.91,1200,25456
-30,1,,,4.5,1200,25457
-111,0,2,3,0.41,1200,25458
-47,0,6,4,17.08,1100,25459
723,0,5,9,13.16,1200,25460
149,0,4,6,7.66,1100,25461
78,0,5,3,30.08,1200,25462
653,0,2,9,14.58,1200,25463
-36,0,7,2,23.08,1300,25464
564,0,4,6,19.08,1200,25465
395,0,2,6,1.91,1200,25466
-24,0,5,6,30.5,1200,25467
23,0,6,,7.58,1200,25468
284,1,4,9,16.58,1200,25469
406,1,3,9,6.33,1200,25470
517,0,7,3,5.16,1200,25471
328,1,4,5,23.83,1300,25472
-1,0,5,4,15.33,1200,25473
91,0,5,5,33.08,1200,25474
-69,0,4,9,30.41,1200,25475
39,1,3,7,11.16,1200,25476
-8,0,4,1,7.5,1200,25477
-3,0,,,5.41,1100,25478
260,0,4,2,15.08,1300,25479
-15,0,1,1,0.5,1300,25480
-34,0,,,8.16,1200,25481
-50,0,7,3,19.75,1200,25482
397,0,4,9,15.16,1200,25483
99,0,,,2.25,1200,25484
11,0,3,6,1.58,1200,25485
5,0,3,6,5.41,1200,25486
-5,0,4,9,9.08,1200,25487
-67,0,4,6,10.16,1200,25488
-16,0,4,5,13.16,1300,25489
-73,0,6,7,20.16,1300,25490
141,0,6,7,31.5,1100,25491
16,0,1,7,0.58,1300,25492
945,0,7,6,30.08,1200,25493
-84,0,4,9,23.58,1200,25494
26,1,2,3,1.25,1200,25495
-13,0,5,6,11.33,1200,25496
12,1,,,0.33,1300,25497
-31,1,2,5,1.66,1300,25498
296,0,7,3,31.33,1200,25499
283,0,3,7,4.41,1200,25500
-81,0,2,4,6.41,1100,25501
-82,0,3,6,17.33,1200,25502
170,0,6,4,14.58,1200,25503
-29,0,,,4.16,1200,25504
183,0,7,6,19.08,1100,25505
-69,0,2,3,3.16,1300,25506
-70,0,3,4,8.58,1300,25507
-34,0,,,7,1200,25508
-52,0,7,5,16.5,1200,25509
-26,0,4,7,8.16,1200,25510
16,0,,,0.41,1300,25511
233,0,5,1,9.33,1200,25512
585,0,4,9,11,1200,25513
383,1,4,9,5.91,1200,25514
-64,0,4,4,7.16,1200,25515
55,0,3,3,3.75,1200,25516
354,0,4,6,22.75,1200,25517
246,0,7,6,7.91,1200,25518
-28,0,4,5,3.5,1300,25519
-41,0,,5,4.41,1200,25520
-91,0,,,1.75,1300,25521
41,1,5,6,15.91,1200,25522
-74,0,2,8,28.41,1200,25523
11,0,,,4.33,1200,25524
-25,0,2,8,17.33,1200,25525
67,0,3,1,9.75,1200,25526
-100,0,3,4,2,1200,25527
2,0,3,2,6.41,1100,25528
-11,0,6,6,21.41,1200,25529
295,0,4,6,13.25,1200,25530
111,0,2,6,7.16,1200,25531
-173,0,3,8,8.58,1200,25532
153,0,4,7,10.25,1200,25533
169,0,5,3,19.41,1200,25534
45,0,2,9,10.66,1200,25535
-99,0,5,6,0.58,1200,25536
-64,0,4,6,4.41,1200,25537
-7,0,2,1,3.83,1100,25538
257,0,3,6,11.33,1200,25539
403,0,2,2,8.5,1200,25540
110,1,4,8,14.75,1200,25541
-3,0,,,7.41,1100,25542
347,0,7,6,15.58,1200,25543
54,0,3,6,12.91,1200,25544
57,0,4,6,7.91,1200,25545
-35,0,,,22.41,1100,25546
5,0,3,4,4.33,1100,25547
1412,0,,,16.25,1200,25548
47,0,3,6,18.83,1200,25549
81,0,6,3,6.75,1200,25550
52,0,,,2.33,1300,25551
10,0,,,1.58,1200,25552
11,0,2,6,5.5,1200,25553
56,1,2,6,13.91,1300,25554
-23,0,2,1,5.25,1200,25555
-26,1,,,18.25,1200,25556
-33,0,4,1,1.33,1100,25557
-39,0,,,1.91,1200,25558
-1,0,,,3.66,1200,25559
188,0,7,3,17.08,1200,25560
-19,0,,,1.83,1200,25561
73,0,7,4,15.08,1200,25562
171,1,4,9,31.33,1200,25563
-148,0,6,4,37.83,1200,25564
11,0,,,5.33,1100,25565
104,0,,,13.33,1200,25566
859,1,3,6,12.41,1200,25567
148,0,3,9,7.58,1200,25568
-7,0,,,3.41,1200,25569
-17,0,2,9,11,1200,25570
-6,1,1,,0.5,1200,25571
-53,0,6,1,6.5,1200,25572
306,0,4,6,11.83,1200,25573
80,0,5,2,2.5,1200,25574
20,0,4,7,11.16,1300,25575
225,1,3,6,12.33,1100,25576
125,0,5,9,25.91,1200,25577
-20,0,5,1,2.16,1200,25578
113,0,5,6,10.41,1100,25579
-13,0,3,1,2.5,1200,25580
-37,0,,,0.91,1200,25581
54,0,,,36.25,1300,25582
165,0,3,5,16.41,1200,25583
149,0,4,8,15,1200,25584
100,0,6,2,2.5,1300,25585
9,0,7,1,34.33,1100,25586
-37,0,3,5,10.08,1200,25587
-3,0,,,1.91,1200,25588
220,0,7,4,10.75,1200,25589
44,1,3,6,1.91,1200,25590
30,1,6,7,5.33,1300,25591
-67,0,6,2,1.58,1200,25592
27,0,7,6,9.16,1300,25593
-26,0,,,0.41,1200,25594
193,0,,,6.16,1200,25595
169,0,7,6,3.33,1200,25596
110,0,,,11.5,1300,25597
217,1,3,6,18.66,1300,25598
287,0,3,8,8.91,1200,25599
551,0,7,6,22.08,1200,25600
-162,1,6,7,18.83,1100,25601
13,0,4,9,13.5,1200,25602
-19,0,,,1.83,1200,25603
99,0,3,6,13.58,1200,25604
990,1,3,7,3.75,1100,25605
257,0,4,9,3.58,1200,25606
352,0,,,11.83,1300,25607
-66,1,2,4,6.25,1200,25608
1,0,6,1,5,1300,25609
39,0,3,9,3.41,1200,25610
-6,0,,,9.58,1200,25611
733,0,6,9,30.41,1200,25612
105,0,3,5,3.41,1100,25613
-13,0,3,6,2,1200,25614
375,0,3,9,0.58,1200,25615
722,1,4,9,6.83,1200,25616
-17,0,,,8.58,1200,25617
52,0,3,3,18.91,1200,25618
-4,0,7,4,29,1200,25619
-83,0,3,6,16.5,1200,25620
-42,0,,,14.91,1200,25621
686,1,3,7,6.16,1200,25622
-3,0,,,3.66,1200,25623
1,0,,,12.5,1100,25624
-54,0,6,9,12.83,1100,25625
-38,0,6,6,0.41,1200,25626
60,0,,,9.5,1100,25627
16,0,3,7,1.83,1200,25628
-99,0,4,9,18.08,1200,25629
-143,0,3,7,13.08,1300,25630
-105,0,2,5,0.91,1200,25631
282,0,2,1,4.91,1200,25632
-83,0,,,3.75,1200,25633
477,0,7,2,16,1200,25634
-37,0,7,1,40.66,1300,25635
227,0,4,7,5.91,1200,25636
614,0,5,6,14.25,1200,25637
-34,0,4,6,16.41,1200,25638
-216,0,6,9,17,1200,25639
-15,0,1,1,3.41,1200,25640
-54,0,6,2,9.58,1300,25641
-60,0,,,20.66,1200,25642
147,0,6,3,10.91,1200,25643
12,0,4,6,31.58,1300,25644
848,0,3,9,9.83,1200,25645
-18,0,3,5,9.66,1200,25646
-67,0,6,6,1.66,1200,25647
120,0,,,1.75,1200,25648
-84,0,,,13.33,1200,25649
-107,0,,4,7.58,1300,25650
-57,0,2,7,0.41,1100,25651
-25,0,,,2.58,1200,25652
123,0,3,7,3.33,1100,25653
385,0,5,5,30.5,1300,25654
-86,0,1,3,1.25,1200,25655
50,0,6,2,25.41,1100,25656
-116,0,5,6,6.83,1100,25657
55,0,,,24.91,1200,25658
-56,0,5,6,6.16,1200,25659
-134,0,4,7,8.83,1200,25660
1054,1,,,11.5,1200,25661
27,0,7,6,14.91,1200,25662
99,0,4,7,6.75,1200,25663
145,0,,1,5,1200,25664
232,0,7,3,26.91,1200,25665
-117,0,2,7,5.41,1200,25666
123,0,6,3,6.83,1200,25667
41,0,,,0.25,1200,25668
30,0,2,3,3.83,1200,25669
354,1,2,8,3.5,1200,25670
-30,0,3,3,13.25,1200,25671
-36,0,4,7,25.5,1100,25672
-49,0,2,5,3.33,1200,25673
356,1,6,6,1.33,1200,25674
143,0,2,4,0.25,1300,25675
292,0,,,10.66,1200,25676
1173,0,5,6,15.41,1200,25677
-8,0,,,2.33,1200,25678
-34,0,4,4,3.41,1200,25679
48,0,6,3,17.75,1200,25680
-100,1,,,11,1200,25681
1378,0,,,1.75,1300,25682
101,0,,,19.66,1200,25683
1,0,,,7.33,1300,25684
-59,0,6,2,17.41,1200,25685
1070,0,4,6,15.91,1200,25686
-68,0,,,18.5,1200,25687
6,0,4,6,0.33,1200,25688
209,0,5,7,11.5,1200,25689
89,0,4,9,7.75,1200,25690
-213,0,3,6,8.91,1200,25691
-5,0,3,3,1.75,1200,25692
581,0,4,9,14.75,1200,25693
-21,0,3,6,3.83,1200,25694
-151,0,4,1,15.25,1200,25695
732,0,4,9,1.75,1200,25696
390,1,4,4,10.25,1200,25697
56,0,4,5,4.33,1300,25698
80,0,4,2,25.83,1200,25699
-52,0,3,2,9.16,1200,25700
26,0,,,5.66,1200,25701
304,0,,6,10,1200,25702
323,0,,,0.41,1100,25703
-54,0,2,7,8.08,1200,25704
-1,0,,,11.16,1200,25705
7,0,4,4,25.58,1200,25706
-19,0,2,6,6.25,1200,25707
115,0,3,9,15.25,1200,25708
887,0,4,6,28.91,1200,25709
0,1,2,1,3.5,1200,25710
-68,0,6,6,19.91,1100,25711
291,0,3,3,3.41,1200,25712
-34,0,,6,4.41,1200,25713
-3,0,6,6,19.66,1200,25714
33,0,,4,5.33,1200,25715
632,0,4,9,2.58,1200,25716
14,1,,2,0.5,1300,25717
135,0,,,7.41,1200,25718
19,1,3,9,0.91,1200,25719
4,0,5,7,19.75,1200,25720
-212,0,6,6,28.83,1300,25721
-23,0,,,4,1200,25722
-3,0,2,1,2.5,1200,25723
-43,0,,,4.25,1100,25724
-26,0,6,,8.91,1200,25725
39,0,4,2,9.66,1200,25726
-35,0,2,3,0.66,1200,25727
25,0,,,10.58,1100,25728
701,0,3,6,9.5,1300,25729
-160,0,,,5.5,1300,25730
-2,0,,,3.66,1200,25731
-4,0,4,5,6.58,1100,25732
15,0,2,1,1.5,1200,25733
280,0,,3,10.83,1200,25734
888,0,3,4,9.08,1200,25735
-62,0,,,2.83,1200,25736
124,0,3,4,6.5,1200,25737
-30,0,5,1,2.41,1200,25738
246,1,2,4,11.58,1300,25739
-21,0,3,6,2.33,1200,25740
367,0,3,5,7.66,1300,25741
59,0,4,3,9.41,1300,25742
121,0,3,9,9.75,1200,25743
646,0,2,6,4.75,1200,25744
-19,0,,,2.41,1300,25745
30,0,2,6,7.75,1200,25746
65,0,6,9,20.5,1200,25747
-85,0,,,0.91,1300,25748
64,1,4,7,6.33,1200,25749
-2,0,,,8,1200,25750
-3,0,7,5,19.41,1200,25751
-13,0,3,6,12,1200,25752
-11,0,,,1.83,1200,25753
145,0,3,6,0.41,1200,25754
-159,1,3,5,5.83,1200,25755
968,1,3,9,11.25,1200,25756
-6,1,1,5,4.66,1200,25757
-4,0,4,4,11.08,1200,25758
107,0,3,6,6.25,1200,25759
-137,1,3,9,13.75,1200,25760
279,0,7,7,12.5,1200,25761
3,0,2,7,15.5,1200,25762
-71,0,,,7.83,1300,25763
500,0,2,9,2.75,1200,25764
33,0,,,25.33,1300,25765
0,1,,,0.5,1200,25766
22,0,6,4,8.83,1200,25767
64,0,5,7,9.58,1200,25768
318,0,4,4,28.91,1200,25769
70,0,,,1.91,1200,25770
-52,0,5,8,17.25,1200,25771
-14,0,5,1,3.41,1200,25772
-93,1,5,3,2.25,1200,25773
151,0,6,1,34.25,1300,25774
388,0,3,7,11.75,1200,25775
-21,0,,,6.75,1200,25776
38,0,6,3,16.75,1200,25777
232,0,4,6,22.83,1200,25778
-34,0,,,7.41,1200,25779
-207,0,4,7,9.5,1200,25780
-119,0,2,3,5.58,1200,25781
369,0,4,6,4,1200,25782
-12,0,,,10.83,1200,25783
22,0,7,1,20.5,1200,25784
122,0,3,5,10.16,1200,25785
56,0,6,7,12.5,1300,25786
6,0,3,5,6.41,1100,25787
-100,1,1,8,1.33,1200,25788
253,0,4,8,2.41,1200,25789
1513,0,5,6,19.75,1200,25790
-7,1,2,1,0.91,1200,25791
-74,0,4,4,28.33,1100,25792
-108,0,7,1,19.16,1200,25793
231,0,4,9,6.66,1200,25794
364,0,6,3,9.58,1200,25795
175,0,,,4.66,1200,25796
-7,0,2,1,19.08,1200,25797
-37,1,2,3,12.08,1200,25798
6,0,3,6,19.25,1100,25799
-10,1,,,0.25,1100,25800
141,0,7,3,8.66,1200,25801
121,0,2,6,5.41,1300,25802
99,0,3,7,16.08,1200,25803
-57,0,2,3,9.83,1200,25804
249,0,3,,2.41,1200,25805
50,0,,,21.25,1100,25806
277,0,4,5,3.91,1300,25807
-8,0,3,6,0.66,1300,25808
-70,0,,,5.91,1200,25809
26,1,,,0.5,1200,25810
437,0,3,9,8.75,1200,25811
383,0,4,3,13.25,1200,25812
635,0,6,4,14.58,1200,25813
107,0,4,7,0.75,1200,25814
-103,0,,,3.16,1200,25815
-2,0,4,3,5.91,1200,25816
-25,0,2,3,9.41,1200,25817
-36,0,,,5,1200,25818
-83,0,6,9,16.25,1200,25819
174,0,4,6,2.83,1200,25820
342,0,5,3,28.66,1300,25821
-50,0,7,3,3.41,1200,25822
12,0,,,0.5,1200,25823
138,0,,,0.91,1200,25824
-10,0,4,8,2.5,1100,25825
-218,0,3,4,15.91,1100,25826
-9,0,6,5,16.75,1300,25827
125,0,4,6,2.41,1200,25828
-49,0,2,9,4.58,1200,25829
-2,0,2,3,2.33,1200,25830
154,0,,,7.33,1300,25831
264,0,,,3.25,1200,25832
89,0,5,1,3.58,1300,25833
-1,0,3,6,3.25,1200,25834
-2,0,5,4,7.5,1200,25835
-13,0,,,11.58,1200,25836
-64,0,,,2.41,1300,25837
1447,0,4,8,22.41,1200,25838
-43,0,2,9,9.33,1200,25839
-79,1,5,5,7.5,1200,25840
-79,0,,,8.91,1300,25841
-38,1,1,4,1.58,1300,25842
173,0,5,9,5.5,1200,25843
-112,0,,,2.16,1100,25844
-23,0,2,6,8.5,1100,25845
-32,0,4,6,7.83,1300,25846
-109,0,5,6,18.16,1200,25847
337,1,5,8,12.75,1200,25848
-54,0,3,6,16.91,1200,25849
-115,0,4,5,6.41,1300,25850
169,0,,,11.33,1200,25851
355,0,3,7,29,1200,25852
-24,0,5,4,10.91,1200,25853
330,1,4,9,14,1200,25854
256,0,5,7,27.91,1200,25855
