,Id,donate_00,donate_01,donate_02,donate_03,donate_04,donate_05,donate_06,donate_07,donate_08,donate_09,donate_10,donate_11,frequency,recency
8944,108944,1,0,1,0,1,1,1,1,1,1,0,0,8,1
8945,108945,1,1,1,0,0,0,0,0,0,0,0,0,3,8
8946,108946,1,1,1,1,1,1,1,1,1,1,0,0,10,1
8947,108947,1,0,1,1,1,0,0,0,1,0,0,0,5,2
8948,108948,1,1,1,1,0,0,0,0,0,0,0,0,4,7
8949,108949,1,1,1,1,1,0,0,0,0,0,0,0,5,6
8950,108950,1,1,0,0,0,1,0,1,1,1,1,0,7,0
8951,108951,1,1,0,0,0,0,1,0,0,0,0,0,3,4
8952,108952,1,1,1,1,0,1,1,1,1,0,1,0,9,0
8953,108953,1,1,1,1,1,1,1,1,1,1,1,1,11,0
8954,108954,1,1,1,1,0,0,0,0,0,0,0,0,4,7
8955,108955,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8956,108956,1,1,1,1,0,1,0,0,0,0,0,0,5,5
8957,108957,1,1,0,1,1,0,0,0,1,1,0,0,6,1
8958,108958,1,1,0,0,0,0,0,0,0,0,0,0,2,9
8959,108959,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8960,108960,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8961,108961,1,1,0,1,1,1,1,1,1,1,1,1,10,0
8962,108962,1,1,1,0,0,1,1,1,1,0,0,0,7,2
8963,108963,1,1,1,1,1,0,0,1,1,1,1,1,9,0
8964,108964,1,0,0,0,0,0,0,0,0,1,0,0,2,1
8965,108965,1,0,1,0,0,0,1,0,0,0,0,0,3,4
8966,108966,1,1,0,0,0,0,0,0,0,0,0,0,2,9
8967,108967,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8968,108968,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8969,108969,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8970,108970,1,1,0,0,0,0,0,0,0,0,0,0,2,9
8971,108971,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8972,108972,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8973,108973,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8974,108974,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8975,108975,1,1,1,1,1,1,1,1,1,0,0,0,9,2
8976,108976,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8977,108977,1,1,1,0,1,0,0,0,0,0,0,0,4,6
8978,108978,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8979,108979,1,0,0,1,1,1,1,0,0,0,0,0,5,4
8980,108980,1,0,1,0,0,0,1,0,0,0,0,0,3,4
8981,108981,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8982,108982,1,1,1,0,0,0,0,0,0,0,0,0,3,8
8983,108983,1,0,1,1,1,1,1,1,1,1,1,0,10,0
8984,108984,1,1,1,1,1,0,1,0,0,1,1,0,8,0
8985,108985,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8986,108986,1,1,1,1,0,0,0,0,0,0,0,0,4,7
8987,108987,1,0,0,1,0,0,0,0,0,0,1,0,3,0
8988,108988,1,0,1,0,0,1,0,1,0,1,1,1,6,0
8989,108989,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8990,108990,1,0,0,0,1,0,1,1,0,0,0,0,4,3
8991,108991,1,1,1,1,1,1,0,0,0,0,0,0,6,5
8992,108992,1,1,0,0,0,0,0,0,0,0,0,0,2,9
8993,108993,1,0,0,0,0,0,0,0,0,0,0,0,1,10
8994,108994,1,0,0,1,1,1,1,1,1,1,0,1,8,1
8995,108995,1,0,1,1,1,1,1,1,0,0,0,0,7,3
8996,108996,1,1,1,1,1,1,1,1,1,1,1,1,11,0
8997,108997,1,1,1,1,1,1,1,1,1,1,1,0,11,0
8998,108998,1,0,1,0,0,0,0,0,0,0,0,0,2,8
8999,108999,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9000,109000,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9001,109001,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9002,109002,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9003,109003,1,1,0,1,0,0,0,1,0,0,0,0,4,3
9004,109004,1,1,0,1,0,1,0,0,1,0,1,1,6,0
9005,109005,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9006,109006,1,1,1,1,1,1,1,0,0,0,0,0,7,4
9007,109007,1,1,0,1,1,1,0,1,0,1,1,1,8,0
9008,109008,1,0,0,0,0,0,0,1,0,0,0,0,2,3
9009,109009,1,1,0,0,0,0,0,1,0,0,0,0,3,3
9010,109010,1,1,1,1,0,0,0,0,0,0,0,0,4,7
9011,109011,1,0,0,0,0,0,0,1,0,1,1,0,4,0
9012,109012,1,0,0,1,0,0,0,0,0,0,0,0,2,7
9013,109013,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9014,109014,1,1,1,1,1,1,1,1,0,0,0,0,8,3
9015,109015,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9016,109016,1,0,1,0,0,0,0,0,0,0,0,0,2,8
9017,109017,1,1,1,1,1,1,1,1,0,0,0,0,8,3
9018,109018,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9019,109019,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9020,109020,1,0,0,1,1,0,0,0,0,0,0,0,3,6
9021,109021,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9022,109022,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9023,109023,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9024,109024,1,0,1,0,0,0,0,1,0,0,0,0,3,3
9025,109025,1,1,1,0,1,0,0,0,0,0,0,0,4,6
9026,109026,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9027,109027,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9028,109028,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9029,109029,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9030,109030,1,0,0,0,0,0,0,0,1,1,1,1,4,0
9031,109031,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9032,109032,1,0,1,0,0,0,0,1,1,0,1,1,5,0
9033,109033,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9034,109034,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9035,109035,1,1,0,0,0,0,0,1,0,0,0,0,3,3
9036,109036,1,1,1,1,1,1,1,0,1,0,1,1,9,0
9037,109037,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9038,109038,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9039,109039,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9040,109040,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9041,109041,1,0,1,0,1,1,0,1,1,1,0,0,7,1
9042,109042,1,1,1,1,0,1,1,0,0,0,0,0,6,4
9043,109043,1,0,0,0,0,0,0,1,0,0,0,0,2,3
9044,109044,1,1,1,1,1,1,1,0,0,0,1,1,8,0
9045,109045,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9046,109046,1,0,1,1,0,1,0,0,0,0,0,0,4,5
9047,109047,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9048,109048,1,1,1,1,1,0,1,1,1,1,1,1,10,0
9049,109049,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9050,109050,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9051,109051,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9052,109052,1,0,0,1,1,0,0,1,0,0,0,0,4,3
9053,109053,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9054,109054,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9055,109055,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9056,109056,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9057,109057,1,0,0,1,1,0,0,0,0,0,0,0,3,6
9058,109058,1,1,0,1,0,0,0,0,0,0,0,0,3,7
9059,109059,1,1,0,0,1,1,1,0,0,0,0,0,5,4
9060,109060,1,1,1,1,1,1,1,0,0,0,0,0,7,4
9061,109061,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9062,109062,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9063,109063,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9064,109064,1,1,1,1,1,0,1,1,1,0,0,0,8,2
9065,109065,1,0,0,1,0,1,1,1,1,1,1,0,8,0
9066,109066,1,1,1,1,0,0,0,0,0,0,0,0,4,7
9067,109067,1,0,1,1,0,0,0,0,0,0,0,0,3,7
9068,109068,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9069,109069,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9070,109070,1,0,0,0,0,1,1,0,0,0,0,0,3,4
9071,109071,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9072,109072,1,1,1,1,0,1,1,1,1,1,0,0,9,1
9073,109073,1,1,1,1,1,1,1,0,0,0,0,0,7,4
9074,109074,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9075,109075,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9076,109076,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9077,109077,1,1,1,0,0,0,1,0,0,0,0,0,4,4
9078,109078,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9079,109079,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9080,109080,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9081,109081,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9082,109082,1,0,0,1,0,0,0,0,0,0,0,0,2,7
9083,109083,1,1,1,1,1,0,0,0,0,0,0,0,5,6
9084,109084,1,0,1,0,1,0,0,0,0,0,0,0,3,6
9085,109085,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9086,109086,1,0,1,1,1,1,1,0,0,0,0,0,6,4
9087,109087,1,1,1,1,1,1,0,0,0,0,0,0,6,5
9088,109088,1,1,1,1,1,1,1,1,1,0,1,0,10,0
9089,109089,1,0,0,0,0,0,0,0,0,0,0,1,1,10
9090,109090,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9091,109091,1,0,0,0,1,0,0,0,0,0,0,0,2,6
9092,109092,1,0,0,0,0,0,0,1,0,0,0,0,2,3
9093,109093,1,1,0,0,0,0,0,0,1,1,0,1,4,1
9094,109094,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9095,109095,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9096,109096,1,1,1,1,1,1,1,1,1,1,0,0,10,1
9097,109097,1,0,1,0,1,0,1,0,1,1,1,1,7,0
9098,109098,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9099,109099,1,1,1,1,1,1,1,1,1,1,0,1,10,1
9100,109100,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9101,109101,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9102,109102,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9103,109103,1,0,0,0,0,0,0,1,0,0,0,0,2,3
9104,109104,1,1,1,1,0,1,1,1,1,1,1,1,10,0
9105,109105,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9106,109106,1,0,1,0,0,0,0,0,0,0,0,0,2,8
9107,109107,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9108,109108,1,1,0,1,0,0,0,1,1,0,0,0,5,2
9109,109109,1,1,1,1,0,0,0,0,0,0,0,0,4,7
9110,109110,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9111,109111,1,0,0,1,1,1,1,1,0,0,1,0,7,0
9112,109112,1,1,0,0,1,1,1,1,1,1,1,1,9,0
9113,109113,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9114,109114,1,1,1,1,1,1,0,0,0,0,0,0,6,5
9115,109115,1,0,1,1,0,0,1,0,0,0,0,0,4,4
9116,109116,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9117,109117,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9118,109118,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9119,109119,1,1,0,0,0,0,0,0,0,1,1,0,4,0
9120,109120,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9121,109121,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9122,109122,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9123,109123,1,1,1,1,0,0,0,0,0,0,0,0,4,7
9124,109124,1,1,0,1,1,0,0,0,0,1,1,0,6,0
9125,109125,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9126,109126,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9127,109127,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9128,109128,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9129,109129,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9130,109130,1,0,1,1,0,0,0,0,0,0,0,0,3,7
9131,109131,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9132,109132,1,1,0,0,0,0,0,0,0,0,1,0,3,0
9133,109133,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9134,109134,1,0,0,0,0,0,0,1,0,0,0,0,2,3
9135,109135,1,0,0,0,1,1,1,1,1,1,1,0,8,0
9136,109136,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9137,109137,1,0,0,0,0,0,0,1,1,1,1,1,5,0
9138,109138,1,1,1,1,0,0,0,0,0,0,0,0,4,7
9139,109139,1,1,1,1,0,0,1,0,0,0,0,0,5,4
9140,109140,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9141,109141,1,1,1,1,0,1,0,1,1,1,1,0,9,0
9142,109142,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9143,109143,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9144,109144,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9145,109145,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9146,109146,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9147,109147,1,1,1,0,1,0,0,0,0,0,0,0,4,6
9148,109148,1,0,1,1,0,0,0,0,0,0,0,0,3,7
9149,109149,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9150,109150,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9151,109151,1,0,1,1,1,1,1,1,0,1,1,0,9,0
9152,109152,1,0,1,0,0,0,0,0,0,0,0,0,2,8
9153,109153,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9154,109154,1,0,0,0,0,1,0,0,0,0,0,0,2,5
9155,109155,1,1,1,1,0,0,0,0,0,0,0,0,4,7
9156,109156,1,1,0,0,0,1,1,1,1,1,1,1,8,0
9157,109157,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9158,109158,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9159,109159,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9160,109160,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9161,109161,1,1,0,0,0,1,1,1,0,0,1,0,6,0
9162,109162,1,1,1,1,0,1,1,0,0,0,1,0,7,0
9163,109163,1,1,1,1,1,0,0,0,0,0,0,0,5,6
9164,109164,1,0,0,1,0,1,1,0,0,0,0,0,4,4
9165,109165,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9166,109166,1,0,1,1,0,1,1,1,1,1,1,0,9,0
9167,109167,1,1,1,0,1,0,0,1,1,1,0,0,7,1
9168,109168,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9169,109169,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9170,109170,1,0,1,0,1,1,0,1,1,1,1,0,8,0
9171,109171,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9172,109172,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9173,109173,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9174,109174,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9175,109175,1,0,1,0,0,1,1,1,1,1,1,0,8,0
9176,109176,1,0,1,0,0,1,1,0,1,1,1,1,7,0
9177,109177,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9178,109178,1,0,1,0,0,0,0,0,0,0,0,0,2,8
9179,109179,1,0,1,0,0,0,0,0,0,0,0,0,2,8
9180,109180,1,0,1,0,0,0,0,0,0,0,0,0,2,8
9181,109181,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9182,109182,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9183,109183,1,1,1,1,1,1,0,0,0,0,0,0,6,5
9184,109184,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9185,109185,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9186,109186,1,1,1,1,1,0,0,0,0,0,0,0,5,6
9187,109187,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9188,109188,1,0,0,0,0,0,0,1,0,1,0,0,3,1
9189,109189,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9190,109190,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9191,109191,1,1,0,1,0,0,0,0,0,0,0,0,3,7
9192,109192,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9193,109193,1,1,1,1,1,1,0,0,0,0,0,0,6,5
9194,109194,1,0,1,1,1,0,0,0,1,0,0,0,5,2
9195,109195,1,0,0,0,0,0,0,0,0,0,0,1,1,10
9196,109196,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9197,109197,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9198,109198,1,0,1,0,0,0,1,0,0,0,0,0,3,4
9199,109199,1,1,1,1,1,0,1,0,0,0,0,0,6,4
9200,109200,1,0,1,1,1,1,1,1,0,1,0,1,8,1
9201,109201,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9202,109202,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9203,109203,1,0,1,1,0,0,0,0,0,0,0,0,3,7
9204,109204,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9205,109205,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9206,109206,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9207,109207,1,1,1,1,1,1,1,1,1,0,1,1,10,0
9208,109208,1,1,1,1,1,1,0,1,1,1,1,1,10,0
9209,109209,1,0,1,1,1,1,1,0,0,0,0,0,6,4
9210,109210,1,0,1,1,1,1,0,0,0,0,0,0,5,5
9211,109211,1,1,1,0,0,1,1,1,0,0,1,0,7,0
9212,109212,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9213,109213,1,1,0,1,0,0,0,0,0,0,0,0,3,7
9214,109214,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9215,109215,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9216,109216,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9217,109217,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9218,109218,1,0,1,0,0,1,0,0,0,0,0,0,3,5
9219,109219,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9220,109220,1,1,1,0,1,0,1,1,1,0,1,1,8,0
9221,109221,1,1,1,0,1,1,1,0,0,1,1,1,8,0
9222,109222,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9223,109223,1,1,0,0,0,0,1,0,0,0,0,0,3,4
9224,109224,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9225,109225,1,0,1,1,1,1,1,1,0,0,0,0,7,3
9226,109226,1,1,1,1,1,0,0,0,0,0,0,0,5,6
9227,109227,1,1,1,1,1,1,1,0,1,1,1,0,10,0
9228,109228,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9229,109229,1,0,0,0,0,0,0,1,0,0,0,0,2,3
9230,109230,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9231,109231,1,0,0,0,1,0,0,0,0,0,0,0,2,6
9232,109232,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9233,109233,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9234,109234,1,1,1,0,0,0,1,0,1,0,0,0,5,2
9235,109235,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9236,109236,1,0,0,0,0,1,0,0,1,0,0,0,3,2
9237,109237,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9238,109238,1,1,1,1,1,1,1,1,1,1,1,0,11,0
9239,109239,1,1,0,0,0,0,0,0,0,0,0,1,2,9
9240,109240,1,1,1,0,0,0,0,1,1,0,0,0,5,2
9241,109241,1,0,1,0,0,0,0,0,0,0,0,0,2,8
9242,109242,1,0,1,1,1,1,1,0,1,1,1,1,9,0
9243,109243,1,0,1,0,1,1,1,0,1,1,0,0,7,1
9244,109244,1,1,0,1,1,0,0,1,0,0,1,0,6,0
9245,109245,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9246,109246,1,1,1,1,1,1,1,1,1,0,1,0,10,0
9247,109247,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9248,109248,1,1,0,1,0,0,1,1,1,0,1,0,7,0
9249,109249,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9250,109250,1,0,1,0,1,1,1,1,0,0,0,0,6,3
9251,109251,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9252,109252,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9253,109253,1,1,1,1,1,1,0,0,0,0,0,0,6,5
9254,109254,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9255,109255,1,1,1,1,0,0,0,0,0,0,0,0,4,7
9256,109256,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9257,109257,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9258,109258,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9259,109259,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9260,109260,1,1,1,1,1,1,1,1,1,1,1,0,11,0
9261,109261,1,1,1,1,1,1,1,1,1,0,0,1,9,2
9262,109262,1,0,0,1,1,1,1,1,0,0,0,0,6,3
9263,109263,1,1,1,0,1,0,1,0,0,0,0,0,5,4
9264,109264,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9265,109265,1,1,1,1,1,0,1,1,0,0,1,0,8,0
9266,109266,1,1,1,1,1,1,1,1,1,0,0,0,9,2
9267,109267,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9268,109268,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9269,109269,1,0,0,1,1,0,1,0,0,1,0,0,5,1
9270,109270,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9271,109271,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9272,109272,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9273,109273,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9274,109274,1,0,0,1,1,1,1,1,1,0,1,0,8,0
9275,109275,1,0,1,1,1,1,1,1,1,1,1,0,10,0
9276,109276,1,1,1,0,0,1,1,1,0,1,1,0,8,0
9277,109277,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9278,109278,1,1,0,1,1,0,0,1,1,1,1,0,8,0
9279,109279,1,1,0,0,1,0,0,0,0,0,0,0,3,6
9280,109280,1,0,0,1,1,1,0,1,0,1,1,0,7,0
9281,109281,1,0,1,1,1,0,1,1,1,1,1,1,9,0
9282,109282,1,1,0,1,1,1,0,0,1,1,1,1,8,0
9283,109283,1,1,1,0,1,1,1,1,1,1,1,0,10,0
9284,109284,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9285,109285,1,1,1,1,1,1,1,1,1,1,1,0,11,0
9286,109286,1,0,0,1,0,0,0,0,0,0,0,0,2,7
9287,109287,1,1,0,1,1,1,0,0,0,1,1,1,7,0
9288,109288,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9289,109289,1,1,1,1,0,1,1,1,1,0,0,0,8,2
9290,109290,1,1,1,1,1,1,1,1,0,1,1,0,10,0
9291,109291,1,1,1,0,1,1,1,1,1,1,0,0,9,1
9292,109292,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9293,109293,1,1,1,1,1,1,1,1,1,1,0,1,10,1
9294,109294,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9295,109295,1,1,1,1,1,0,0,1,0,1,0,0,7,1
9296,109296,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9297,109297,1,1,0,0,0,0,0,1,1,1,1,1,6,0
9298,109298,1,1,1,0,1,1,1,1,1,0,1,0,9,0
9299,109299,1,0,0,0,1,0,0,0,0,0,1,0,3,0
9300,109300,1,1,1,0,1,1,1,1,1,1,1,1,10,0
9301,109301,1,1,0,0,1,1,1,1,0,1,1,1,8,0
9302,109302,1,1,1,1,0,0,0,0,0,0,0,0,4,7
9303,109303,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9304,109304,1,1,0,1,0,0,0,0,0,0,0,0,3,7
9305,109305,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9306,109306,1,1,1,1,1,1,1,1,1,1,1,0,11,0
9307,109307,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9308,109308,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9309,109309,1,1,1,1,0,0,0,0,0,0,0,0,4,7
9310,109310,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9311,109311,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9312,109312,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9313,109313,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9314,109314,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9315,109315,1,1,1,1,0,1,0,1,0,0,0,0,6,3
9316,109316,1,0,1,0,0,0,0,0,0,0,0,0,2,8
9317,109317,1,1,1,0,0,0,0,1,1,1,1,1,7,0
9318,109318,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9319,109319,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9320,109320,1,1,1,0,1,0,0,0,1,1,1,1,7,0
9321,109321,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9322,109322,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9323,109323,1,1,1,1,0,0,0,0,0,0,0,0,4,7
9324,109324,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9325,109325,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9326,109326,1,1,0,1,1,0,0,0,0,0,0,0,4,6
9327,109327,1,0,1,0,1,1,1,1,1,1,1,1,9,0
9328,109328,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9329,109329,1,1,1,1,1,0,0,0,0,0,0,0,5,6
9330,109330,1,1,1,0,0,0,0,1,1,1,1,1,7,0
9331,109331,1,0,1,0,1,0,1,0,0,1,1,1,6,0
9332,109332,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9333,109333,1,1,1,1,1,1,1,1,1,1,1,1,11,0
9334,109334,1,0,1,0,0,0,0,0,0,0,0,0,2,8
9335,109335,1,1,0,1,1,1,1,1,1,1,1,1,10,0
9336,109336,1,0,1,0,0,0,0,0,0,0,0,0,2,8
9337,109337,1,1,1,1,1,1,1,0,0,1,1,0,9,0
9338,109338,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9339,109339,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9340,109340,1,0,1,1,1,1,1,1,1,1,0,1,9,1
9341,109341,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9342,109342,1,1,1,1,1,1,1,1,1,0,0,0,9,2
9343,109343,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9344,109344,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9345,109345,1,1,1,0,0,0,0,0,0,0,0,0,3,8
9346,109346,1,0,0,0,0,0,0,0,0,0,0,0,1,10
9347,109347,1,0,1,0,0,0,0,0,0,0,0,0,2,8
9348,109348,1,1,0,0,0,0,0,0,0,0,0,0,2,9
9349,109349,1,0,1,1,1,0,1,1,0,1,1,0,8,0
9350,109350,1,0,0,1,1,0,1,0,0,0,0,0,4,4
9351,109351,1,1,1,0,1,1,1,0,1,0,0,1,7,2
9352,109352,1,0,0,0,0,0,0,0,0,0,0,0,1,10
